ID_code,target
train_1665,0.14
train_1666,0.12
train_1667,0.07
train_1668,0.16
train_1669,0.12
train_1670,0.08
train_1671,0.12
train_1672,0.01
train_1673,0.11
train_1674,0.12
train_1675,0.08
train_1676,0.12
train_1677,0.07
train_1678,0.05
train_1679,0.15
train_1680,0.1
train_1681,0.03
train_1682,0.13
train_1683,0.14
train_1684,0.18
train_1685,0.07
train_1686,0.06
train_1687,0.08
train_1688,0.01
train_1689,0.16
train_1690,0.19
train_1691,0.11
train_1692,0.07
train_1693,0.06
train_1694,0.2
train_1695,0.1
train_1696,0.13
train_1697,0.11
train_1698,0.13
train_1699,0.08
train_1700,0.09
train_1701,0.17
train_1702,0.04
train_1703,0.17
train_1704,0.14
train_1705,0.14
train_1706,0.09
train_1707,0.14
train_1708,0.09
train_1709,0.01
train_1710,0.2
train_1711,0.05
train_1712,0.11
train_1713,0.15
train_1714,0.13
train_1715,0.0
train_1716,0.07
train_1717,0.15
train_1718,0.06
train_1719,0.11
train_1720,0.17
train_1721,0.12
train_1722,0.13
train_1723,0.19
train_1724,0.12
train_1725,0.13
train_1726,0.1
train_1727,0.11
train_1728,0.17
train_1729,0.14
train_1730,0.1
train_1731,0.2
train_1732,0.22
train_1733,0.18
train_1734,0.23
train_1735,0.09
train_1736,0.12
train_1737,0.05
train_1738,0.12
train_1739,0.01
train_1740,0.12
train_1741,0.21
train_1742,0.28
train_1743,0.12
train_1744,0.08
train_1745,0.11
train_1746,0.13
train_1747,0.12
train_1748,0.13
train_1749,0.17
train_1750,0.02
train_1751,0.06
train_1752,0.08
train_1753,0.19
train_1754,0.06
train_1755,0.18
train_1756,0.07
train_1757,0.09
train_1758,0.08
train_1759,0.05
train_1760,0.06
train_1761,0.08
train_1762,0.02
train_1763,0.07
train_1764,0.05
train_1765,0.07
train_1766,0.12
train_1767,0.19
train_1768,0.15
train_1769,0.1
train_1770,0.02
train_1771,0.17
train_1772,0.06
train_1773,0.07
train_1774,0.09
train_1775,0.23
train_1776,0.1
train_1777,0.13
train_1778,0.04
train_1779,0.04
train_1780,0.3
train_1781,0.13
train_1782,0.07
train_1783,0.14
train_1784,0.07
train_1785,0.05
train_1786,0.08
train_1787,0.03
train_1788,0.15
train_1789,0.08
train_1790,0.03
train_1791,0.11
train_1792,0.16
train_1793,0.08
train_1794,0.04
train_1795,0.11
train_1796,0.01
train_1797,0.04
train_1798,0.06
train_1799,0.1
train_1800,0.18
train_1801,0.26
train_1802,0.04
train_1803,0.12
train_1804,0.08
train_1805,0.08
train_1806,0.1
train_1807,0.05
train_1808,0.22
train_1809,0.04
train_1810,0.05
train_1811,0.02
train_1812,0.29
train_1813,0.06
train_1814,0.23
train_1815,0.15
train_1816,0.13
train_1817,0.04
train_1818,0.15
train_1819,0.12
train_1820,0.09
train_1821,0.08
train_1822,0.12
train_1823,0.08
train_1824,0.12
train_1825,0.05
train_1826,0.07
train_1827,0.17
train_1828,0.12
train_1829,0.09
train_1830,0.06
train_1831,0.21
train_1832,0.24
train_1833,0.3
train_1834,0.06
train_1835,0.13
train_1836,0.15
train_1837,0.07
train_1838,0.17
train_1839,0.11
train_1840,0.13
train_1841,0.04
train_1842,0.22
train_1843,0.09
train_1844,0.21
train_1845,0.14
train_1846,0.13
train_1847,0.12
train_1848,0.18
train_1849,0.13
train_1850,0.24
train_1851,0.1
train_1852,0.18
train_1853,0.27
train_1854,0.14
train_1855,0.17
train_1856,0.08
train_1857,0.03
train_1858,0.14
train_1859,0.08
train_1860,0.04
train_1861,0.09
train_1862,0.04
train_1863,0.25
train_1864,0.15
train_1865,0.15
train_1866,0.11
train_1867,0.11
train_1868,0.03
train_1869,0.12
train_1870,0.07
train_1871,0.15
train_1872,0.14
train_1873,0.15
train_1874,0.1
train_1875,0.12
train_1876,0.16
train_1877,0.11
train_1878,0.08
train_1879,0.14
train_1880,0.11
train_1881,0.03
train_1882,0.07
train_1883,0.16
train_1884,0.02
train_1885,0.07
train_1886,0.27
train_1887,0.11
train_1888,0.07
train_1889,0.1
train_1890,0.19
train_1891,0.14
train_1892,0.08
train_1893,0.11
train_1894,0.23
train_1895,0.06
train_1896,0.04
train_1897,0.14
train_1898,0.18
train_1899,0.05
train_1900,0.05
train_1901,0.2
train_1902,0.02
train_1903,0.05
train_1904,0.07
train_1905,0.09
train_1906,0.06
train_1907,0.14
train_1908,0.24
train_1909,0.09
train_1910,0.12
train_1911,0.16
train_1912,0.11
train_1913,0.25
train_1914,0.17
train_1915,0.11
train_1916,0.29
train_1917,0.22
train_1918,0.03
train_1919,0.06
train_1920,0.09
train_1921,0.1
train_1922,0.12
train_1923,0.12
train_1924,0.17
train_1925,0.14
train_1926,0.17
train_1927,0.28
train_1928,0.14
train_1929,0.13
train_1930,0.1
train_1931,0.06
train_1932,0.09
train_1933,0.1
train_1934,0.04
train_1935,0.05
train_1936,0.17
train_1937,0.15
train_1938,0.05
train_1939,0.06
train_1940,0.06
train_1941,0.4
train_1942,0.21
train_1943,0.09
train_1944,0.08
train_1945,0.12
train_1946,0.09
train_1947,0.04
train_1948,0.13
train_1949,0.23
train_1950,0.1
train_1951,0.04
train_1952,0.09
train_1953,0.06
train_1954,0.13
train_1955,0.08
train_1956,0.1
train_1957,0.12
train_1958,0.08
train_1959,0.1
train_1960,0.04
train_1961,0.08
train_1962,0.13
train_1963,0.22
train_1964,0.05
train_1965,0.15
train_1966,0.06
train_1967,0.1
train_1968,0.04
train_1969,0.23
train_1970,0.05
train_1971,0.08
train_1972,0.11
train_1973,0.06
train_1974,0.09
train_1975,0.02
train_1976,0.09
train_1977,0.04
train_1978,0.12
train_1979,0.15
train_1980,0.13
train_1981,0.0
train_1982,0.13
train_1983,0.08
train_1984,0.06
train_1985,0.02
train_1986,0.12
train_1987,0.06
train_1988,0.14
train_1989,0.14
train_1990,0.16
train_1991,0.12
train_1992,0.01
train_1993,0.13
train_1994,0.04
train_1995,0.15
train_1996,0.21
train_1997,0.07
train_1998,0.05
train_1999,0.08
train_2000,0.03
train_2001,0.3
train_2002,0.15
train_2003,0.18
train_2004,0.27
train_2005,0.2
train_2006,0.23
train_2007,0.07
train_2008,0.01
train_2009,0.09
train_2010,0.01
train_2011,0.12
train_2012,0.13
train_2013,0.08
train_2014,0.06
train_2015,0.04
train_2016,0.12
train_2017,0.08
train_2018,0.06
train_2019,0.04
train_2020,0.12
train_2021,0.03
train_2022,0.11
train_2023,0.15
train_2024,0.03
train_2025,0.13
train_2026,0.19
train_2027,0.08
train_2028,0.04
train_2029,0.24
train_2030,0.16
train_2031,0.03
train_2032,0.06
train_2033,0.03
train_2034,0.11
train_2035,0.15
train_2036,0.2
train_2037,0.13
train_2038,0.18
train_2039,0.05
train_2040,0.02
train_2041,0.17
train_2042,0.23
train_2043,0.07
train_2044,0.03
train_2045,0.12
train_2046,0.23
train_2047,0.09
train_2048,0.09
train_2049,0.08
train_2050,0.12
train_2051,0.09
train_2052,0.06
train_2053,0.03
train_2054,0.05
train_2055,0.05
train_2056,0.1
train_2057,0.16
train_2058,0.06
train_2059,0.26
train_2060,0.17
train_2061,0.18
train_2062,0.05
train_2063,0.15
train_2064,0.12
train_2065,0.18
train_2066,0.08
train_2067,0.1
train_2068,0.07
train_2069,0.14
train_2070,0.18
train_2071,0.17
train_2072,0.1
train_2073,0.1
train_2074,0.14
train_2075,0.15
train_2076,0.13
train_2077,0.09
train_2078,0.29
train_2079,0.05
train_2080,0.12
train_2081,0.09
train_2082,0.05
train_2083,0.13
train_2084,0.18
train_2085,0.13
train_2086,0.05
train_2087,0.06
train_2088,0.19
train_2089,0.02
train_2090,0.01
train_2091,0.06
train_2092,0.11
train_2093,0.03
train_2094,0.15
train_2095,0.13
train_2096,0.01
train_2097,0.1
train_2098,0.15
train_2099,0.19
train_2100,0.09
train_2101,0.14
train_2102,0.04
train_2103,0.11
train_2104,0.06
train_2105,0.35
train_2106,0.08
train_2107,0.03
train_2108,0.13
train_2109,0.09
train_2110,0.03
train_2111,0.19
train_2112,0.11
train_2113,0.08
train_2114,0.08
train_2115,0.02
train_2116,0.08
train_2117,0.01
train_2118,0.17
train_2119,0.13
train_2120,0.07
train_2121,0.07
train_2122,0.21
train_2123,0.03
train_2124,0.03
train_2125,0.04
train_2126,0.21
train_2127,0.1
train_2128,0.32
train_2129,0.1
train_2130,0.11
train_2131,0.02
train_2132,0.05
train_2133,0.29
train_2134,0.07
train_2135,0.28
train_2136,0.03
train_2137,0.04
train_2138,0.05
train_2139,0.04
train_2140,0.24
train_2141,0.08
train_2142,0.31
train_2143,0.14
train_2144,0.18
train_2145,0.33
train_2146,0.08
train_2147,0.06
train_2148,0.05
train_2149,0.13
train_2150,0.2
train_2151,0.12
train_2152,0.06
train_2153,0.09
train_2154,0.04
train_2155,0.06
train_2156,0.04
train_2157,0.11
train_2158,0.1
train_2159,0.03
train_2160,0.13
train_2161,0.01
train_2162,0.02
train_2163,0.02
train_2164,0.22
train_2165,0.07
train_2166,0.05
train_2167,0.11
train_2168,0.07
train_2169,0.08
train_2170,0.25
train_2171,0.08
train_2172,0.17
train_2173,0.06
train_2174,0.14
train_2175,0.05
train_2176,0.13
train_2177,0.18
train_2178,0.15
train_2179,0.18
train_2180,0.11
train_2181,0.08
train_2182,0.2
train_2183,0.06
train_2184,0.06
train_2185,0.19
train_2186,0.14
train_2187,0.12
train_2188,0.12
train_2189,0.04
train_2190,0.2
train_2191,0.0
train_2192,0.11
train_2193,0.16
train_2194,0.09
train_2195,0.33
train_2196,0.05
train_2197,0.13
train_2198,0.04
train_2199,0.03
train_2200,0.08
train_2201,0.1
train_2202,0.03
train_2203,0.12
train_2204,0.18
train_2205,0.17
train_2206,0.21
train_2207,0.08
train_2208,0.04
train_2209,0.03
train_2210,0.11
train_2211,0.05
train_2212,0.01
train_2213,0.11
train_2214,0.17
train_2215,0.25
train_2216,0.1
train_2217,0.18
train_2218,0.1
train_2219,0.01
train_2220,0.06
train_2221,0.02
train_2222,0.18
train_2223,0.06
train_2224,0.06
train_2225,0.06
train_2226,0.11
train_2227,0.09
train_2228,0.07
train_2229,0.12
train_2230,0.04
train_2231,0.11
train_2232,0.25
train_2233,0.01
train_2234,0.07
train_2235,0.1
train_2236,0.03
train_2237,0.01
train_2238,0.18
train_2239,0.17
train_2240,0.16
train_2241,0.01
train_2242,0.15
train_2243,0.08
train_2244,0.1
train_2245,0.14
train_2246,0.16
train_2247,0.07
train_2248,0.13
train_2249,0.18
train_2250,0.12
train_2251,0.08
train_2252,0.04
train_2253,0.17
train_2254,0.05
train_2255,0.07
train_2256,0.07
train_2257,0.11
train_2258,0.15
train_2259,0.07
train_2260,0.04
train_2261,0.05
train_2262,0.14
train_2263,0.19
train_2264,0.18
train_2265,0.14
train_2266,0.17
train_2267,0.04
train_2268,0.05
train_2269,0.05
train_2270,0.07
train_2271,0.01
train_2272,0.08
train_2273,0.18
train_2274,0.09
train_2275,0.09
train_2276,0.16
train_2277,0.11
train_2278,0.22
train_2279,0.02
train_2280,0.14
train_2281,0.06
train_2282,0.07
train_2283,0.08
train_2284,0.19
train_2285,0.06
train_2286,0.14
train_2287,0.12
train_2288,0.08
train_2289,0.07
train_2290,0.06
train_2291,0.12
train_2292,0.07
train_2293,0.05
train_2294,0.19
train_2295,0.07
train_2296,0.18
train_2297,0.02
train_2298,0.05
train_2299,0.13
train_2300,0.09
train_2301,0.08
train_2302,0.12
train_2303,0.03
train_2304,0.1
train_2305,0.16
train_2306,0.07
train_2307,0.05
train_2308,0.07
train_2309,0.1
train_2310,0.1
train_2311,0.06
train_2312,0.17
train_2313,0.17
train_2314,0.12
train_2315,0.05
train_2316,0.04
train_2317,0.06
train_2318,0.38
train_2319,0.13
train_2320,0.38
train_2321,0.01
train_2322,0.1
train_2323,0.03
train_2324,0.11
train_2325,0.15
train_2326,0.04
train_2327,0.1
train_2328,0.07
train_2329,0.07
train_2330,0.22
train_2331,0.18
train_2332,0.06
train_2333,0.17
train_2334,0.19
train_2335,0.0
train_2336,0.07
train_2337,0.1
train_2338,0.14
train_2339,0.16
train_2340,0.11
train_2341,0.16
train_2342,0.23
train_2343,0.07
train_2344,0.04
train_2345,0.07
train_2346,0.08
train_2347,0.05
train_2348,0.13
train_2349,0.16
train_2350,0.08
train_2351,0.03
train_2352,0.02
train_2353,0.0
train_2354,0.07
train_2355,0.05
train_2356,0.12
train_2357,0.08
train_2358,0.06
train_2359,0.14
train_2360,0.07
train_2361,0.29
train_2362,0.04
train_2363,0.0
train_2364,0.13
train_2365,0.1
train_2366,0.13
train_2367,0.09
train_2368,0.16
train_2369,0.02
train_2370,0.11
train_2371,0.06
train_2372,0.18
train_2373,0.06
train_2374,0.25
train_2375,0.14
train_2376,0.03
train_2377,0.07
train_2378,0.14
train_2379,0.23
train_2380,0.21
train_2381,0.09
train_2382,0.02
train_2383,0.07
train_2384,0.11
train_2385,0.1
train_2386,0.31
train_2387,0.16
train_2388,0.02
train_2389,0.02
train_2390,0.12
train_2391,0.17
train_2392,0.19
train_2393,0.25
train_2394,0.25
train_2395,0.13
train_2396,0.05
train_2397,0.01
train_2398,0.17
train_2399,0.07
train_2400,0.12
train_2401,0.04
train_2402,0.12
train_2403,0.05
train_2404,0.29
train_2405,0.14
train_2406,0.16
train_2407,0.06
train_2408,0.18
train_2409,0.13
train_2410,0.25
train_2411,0.04
train_2412,0.1
train_2413,0.3
train_2414,0.13
train_2415,0.22
train_2416,0.11
train_2417,0.03
train_2418,0.1
train_2419,0.1
train_2420,0.04
train_2421,0.1
train_2422,0.04
train_2423,0.06
train_2424,0.01
train_2425,0.01
train_2426,0.06
train_2427,0.09
train_2428,0.24
train_2429,0.17
train_2430,0.09
train_2431,0.19
train_2432,0.13
train_2433,0.05
train_2434,0.1
train_2435,0.11
train_2436,0.17
train_2437,0.11
train_2438,0.1
train_2439,0.2
train_2440,0.17
train_2441,0.22
train_2442,0.14
train_2443,0.06
train_2444,0.04
train_2445,0.05
train_2446,0.18
train_2447,0.24
train_2448,0.06
train_2449,0.21
train_2450,0.05
train_2451,0.16
train_2452,0.11
train_2453,0.11
train_2454,0.11
train_2455,0.26
train_2456,0.16
train_2457,0.18
train_2458,0.12
train_2459,0.19
train_2460,0.14
train_2461,0.05
train_2462,0.09
train_2463,0.08
train_2464,0.12
train_2465,0.17
train_2466,0.04
train_2467,0.08
train_2468,0.06
train_2469,0.09
train_2470,0.05
train_2471,0.12
train_2472,0.19
train_2473,0.07
train_2474,0.07
train_2475,0.06
train_2476,0.15
train_2477,0.18
train_2478,0.18
train_2479,0.06
train_2480,0.05
train_2481,0.09
train_2482,0.07
train_2483,0.05
train_2484,0.11
train_2485,0.15
train_2486,0.11
train_2487,0.09
train_2488,0.11
train_2489,0.19
train_2490,0.16
train_2491,0.1
train_2492,0.17
train_2493,0.17
train_2494,0.18
train_2495,0.07
train_2496,0.21
train_2497,0.13
train_2498,0.06
train_2499,0.09
train_2500,0.03
train_2501,0.16
train_2502,0.17
train_2503,0.12
train_2504,0.05
train_2505,0.15
train_2506,0.08
train_2507,0.05
train_2508,0.11
train_2509,0.03
train_2510,0.06
train_2511,0.11
train_2512,0.25
train_2513,0.03
train_2514,0.21
train_2515,0.1
train_2516,0.07
train_2517,0.17
train_2518,0.03
train_2519,0.13
train_2520,0.18
train_2521,0.05
train_2522,0.12
train_2523,0.12
train_2524,0.02
train_2525,0.14
train_2526,0.08
train_2527,0.03
train_2528,0.03
train_2529,0.1
train_2530,0.17
train_2531,0.01
train_2532,0.12
train_2533,0.1
train_2534,0.02
train_2535,0.04
train_2536,0.02
train_2537,0.07
train_2538,0.14
train_2539,0.09
train_2540,0.12
train_2541,0.08
train_2542,0.05
train_2543,0.01
train_2544,0.09
train_2545,0.2
train_2546,0.18
train_2547,0.07
train_2548,0.11
train_2549,0.08
train_2550,0.05
train_2551,0.12
train_2552,0.08
train_2553,0.14
train_2554,0.15
train_2555,0.08
train_2556,0.03
train_2557,0.19
train_2558,0.1
train_2559,0.21
train_2560,0.03
train_2561,0.06
train_2562,0.3
train_2563,0.07
train_2564,0.02
train_2565,0.03
train_2566,0.11
train_2567,0.14
train_2568,0.17
train_2569,0.11
train_2570,0.03
train_2571,0.04
train_2572,0.22
train_2573,0.06
train_2574,0.13
train_2575,0.03
train_2576,0.1
train_2577,0.09
train_2578,0.07
train_2579,0.04
train_2580,0.04
train_2581,0.18
train_2582,0.12
train_2583,0.23
train_2584,0.05
train_2585,0.13
train_2586,0.11
train_2587,0.05
train_2588,0.05
train_2589,0.03
train_2590,0.13
train_2591,0.05
train_2592,0.19
train_2593,0.07
train_2594,0.24
train_2595,0.07
train_2596,0.1
train_2597,0.1
train_2598,0.03
train_2599,0.09
train_2600,0.15
train_2601,0.1
train_2602,0.26
train_2603,0.05
train_2604,0.16
train_2605,0.08
train_2606,0.15
train_2607,0.03
train_2608,0.11
train_2609,0.11
train_2610,0.15
train_2611,0.04
train_2612,0.04
train_2613,0.32
train_2614,0.11
train_2615,0.1
train_2616,0.17
train_2617,0.12
train_2618,0.31
train_2619,0.06
train_2620,0.22
train_2621,0.08
train_2622,0.14
train_2623,0.11
train_2624,0.13
train_2625,0.19
train_2626,0.08
train_2627,0.3
train_2628,0.04
train_2629,0.07
train_2630,0.18
train_2631,0.05
train_2632,0.11
train_2633,0.19
train_2634,0.07
train_2635,0.11
train_2636,0.07
train_2637,0.19
train_2638,0.11
train_2639,0.14
train_2640,0.19
train_2641,0.21
train_2642,0.19
train_2643,0.18
train_2644,0.12
train_2645,0.11
train_2646,0.07
train_2647,0.13
train_2648,0.16
train_2649,0.22
train_2650,0.13
train_2651,0.07
train_2652,0.08
train_2653,0.09
train_2654,0.19
train_2655,0.07
train_2656,0.19
train_2657,0.11
train_2658,0.03
train_2659,0.17
train_2660,0.12
train_2661,0.07
train_2662,0.09
train_2663,0.07
train_2664,0.09
train_2665,0.12
train_2666,0.24
train_2667,0.08
train_2668,0.12
train_2669,0.24
train_2670,0.21
train_2671,0.08
train_2672,0.05
train_2673,0.2
train_2674,0.18
train_2675,0.02
train_2676,0.06
train_2677,0.21
train_2678,0.1
train_2679,0.27
train_2680,0.09
train_2681,0.15
train_2682,0.22
train_2683,0.14
train_2684,0.09
train_2685,0.04
train_2686,0.04
train_2687,0.16
train_2688,0.11
train_2689,0.15
train_2690,0.14
train_2691,0.08
train_2692,0.23
train_2693,0.1
train_2694,0.02
train_2695,0.17
train_2696,0.05
train_2697,0.04
train_2698,0.03
train_2699,0.04
train_2700,0.21
train_2701,0.01
train_2702,0.08
train_2703,0.15
train_2704,0.02
train_2705,0.06
train_2706,0.15
train_2707,0.07
train_2708,0.01
train_2709,0.08
train_2710,0.15
train_2711,0.07
train_2712,0.06
train_2713,0.14
train_2714,0.22
train_2715,0.02
train_2716,0.08
train_2717,0.06
train_2718,0.25
train_2719,0.1
train_2720,0.03
train_2721,0.16
train_2722,0.03
train_2723,0.07
train_2724,0.03
train_2725,0.08
train_2726,0.12
train_2727,0.09
train_2728,0.13
train_2729,0.09
train_2730,0.07
train_2731,0.03
train_2732,0.0
train_2733,0.16
train_2734,0.06
train_2735,0.05
train_2736,0.09
train_2737,0.11
train_2738,0.19
train_2739,0.13
train_2740,0.08
train_2741,0.04
train_2742,0.09
train_2743,0.05
train_2744,0.14
train_2745,0.02
train_2746,0.23
train_2747,0.31
train_2748,0.11
train_2749,0.2
train_2750,0.09
train_2751,0.04
train_2752,0.03
train_2753,0.06
train_2754,0.11
train_2755,0.1
train_2756,0.13
train_2757,0.11
train_2758,0.12
train_2759,0.08
train_2760,0.19
train_2761,0.16
train_2762,0.17
train_2763,0.1
train_2764,0.18
train_2765,0.16
train_2766,0.09
train_2767,0.1
train_2768,0.17
train_2769,0.05
train_2770,0.05
train_2771,0.03
train_2772,0.03
train_2773,0.07
train_2774,0.09
train_2775,0.06
train_2776,0.1
train_2777,0.23
train_2778,0.14
train_2779,0.08
train_2780,0.05
train_2781,0.01
train_2782,0.04
train_2783,0.19
train_2784,0.19
train_2785,0.11
train_2786,0.04
train_2787,0.07
train_2788,0.11
train_2789,0.07
train_2790,0.19
train_2791,0.05
train_2792,0.14
train_2793,0.06
train_2794,0.0
train_2795,0.21
train_2796,0.04
train_2797,0.08
train_2798,0.06
train_2799,0.14
train_2800,0.13
train_2801,0.05
train_2802,0.21
train_2803,0.12
train_2804,0.07
train_2805,0.09
train_2806,0.1
train_2807,0.01
train_2808,0.11
train_2809,0.24
train_2810,0.13
train_2811,0.15
train_2812,0.06
train_2813,0.19
train_2814,0.06
train_2815,0.13
train_2816,0.09
train_2817,0.07
train_2818,0.03
train_2819,0.02
train_2820,0.06
train_2821,0.15
train_2822,0.09
train_2823,0.13
train_2824,0.05
train_2825,0.33
train_2826,0.03
train_2827,0.33
train_2828,0.24
train_2829,0.06
train_2830,0.06
train_2831,0.11
train_2832,0.08
train_2833,0.03
train_2834,0.08
train_2835,0.1
train_2836,0.11
train_2837,0.19
train_2838,0.14
train_2839,0.05
train_2840,0.17
train_2841,0.07
train_2842,0.08
train_2843,0.05
train_2844,0.13
train_2845,0.06
train_2846,0.11
train_2847,0.13
train_2848,0.1
train_2849,0.14
train_2850,0.11
train_2851,0.11
train_2852,0.02
train_2853,0.13
train_2854,0.11
train_2855,0.22
train_2856,0.2
train_2857,0.07
train_2858,0.07
train_2859,0.07
train_2860,0.09
train_2861,0.15
train_2862,0.11
train_2863,0.13
train_2864,0.05
train_2865,0.09
train_2866,0.04
train_2867,0.16
train_2868,0.13
train_2869,0.04
train_2870,0.11
train_2871,0.06
train_2872,0.09
train_2873,0.05
train_2874,0.07
train_2875,0.27
train_2876,0.07
train_2877,0.11
train_2878,0.12
train_2879,0.12
train_2880,0.12
train_2881,0.16
train_2882,0.0
train_2883,0.1
train_2884,0.08
train_2885,0.17
train_2886,0.04
train_2887,0.21
train_2888,0.27
train_2889,0.14
train_2890,0.16
train_2891,0.14
train_2892,0.05
train_2893,0.04
train_2894,0.14
train_2895,0.29
train_2896,0.09
train_2897,0.0
